,date,clear_day,day_view_time,lst
170,2018-06-20,2092.423571698827,108.0,15314.104615966706
171,2018-06-21,2661.430628988149,115.0,15249.860528714678
172,2018-06-22,2469.591066545124,106.0,15458.151321786692
173,2018-06-23,2419.993237396375,102.45094788292741,15464.627918939439
174,2018-06-24,2327.254147675478,104.0,15325.209115770287
175,2018-06-25,1825.0483911952053,105.99926589322388,15185.197807262979
176,2018-06-26,1042.962928129222,108.18780789502952,15056.466724308444
177,2018-06-27,758.5195195195196,109.0,15010.252252252252
178,2018-06-28,1101.3051255397631,108.17490454056576,15058.427121985327
179,2018-06-29,1691.3425661914462,107.0,15140.614052953157
180,2018-06-30,2148.6546614760628,106.76276486157585,15196.435764601216
181,2018-07-01,2473.2414113936125,107.46319912529326,15225.892256929497
182,2018-07-02,2665.102815944095,109.10130279115229,15228.983529938008
183,2018-07-03,2724.2388751275103,111.67707585915292,15205.709583626747
184,2018-07-04,2694.223447476506,114.16821444475941,15175.096222411914
185,2018-07-05,2618.630391523728,115.55241466343611,15156.169250709714
186,2018-07-06,2497.459707269177,115.82967651518298,15148.928668520148
187,2018-07-07,2330.711394712853,115.0,15153.37447584321
188,2018-07-08,2118.3854538547553,113.06338511788722,15169.506672678908
189,2018-07-09,1860.4818846948838,110.01983186884458,15197.325259027235
190,2018-07-10,1557.0006872332392,105.86934025287212,15236.830234888195
191,2018-07-11,1207.941861469821,100.61191026996983,15288.021600261787
192,2018-07-12,973.6166001903791,96.6529915033213,15336.219773746478
193,2018-07-13,1014.3360961806623,96.39803353611016,15366.745173940752
194,2018-07-14,1330.1003494406702,99.8470363683364,15379.597800844593
195,2018-07-15,1920.9093599704036,107.0,15374.77765445801
196,2018-07-16,2719.6009115770285,114.0,15357.41185050137
197,2018-07-17,3102.1296262534183,105.0,15385.474749316318
198,2018-07-18,2418.298632634458,112.0,15527.460711030088
199,2018-07-19,3724.4574293527808,102.41130355515044,15356.67547857794
200,2018-07-20,1979.4760255241567,110.0,15500.937830446672
201,2018-07-21,2850.737465815862,117.0,15385.794165907022
202,2018-07-22,2027.396718322698,108.0,15648.535642661807
203,2018-07-23,1788.1622870198034,104.51168395408072,15661.889241725316
204,2018-07-24,1969.089948071217,106.0,15509.2618694362
205,2018-07-25,1854.910888056092,107.91012639423516,15403.95389683223
206,2018-07-26,1522.0284609601458,110.0203064448248,15349.519662820734
207,2018-07-27,1428.862790697674,111.0,15367.285200845668
208,2018-07-28,1651.8172312543916,110.62745036779928,15460.804849814349
209,2018-07-29,1916.4809480401093,109.0,15569.525615314496
210,2018-07-30,1948.4431064646376,106.21499134837951,15632.894502933827
211,2018-07-31,1989.8927985414769,107.0,15623.267092069282
212,2018-08-01,2240.583409298086,114.0,15537.55423883318
213,2018-08-02,2445.900696818216,114.7193820968374,15523.08760351772
214,2018-08-03,2365.764813126709,112.0,15503.447584320877
215,2018-08-04,1802.5316172344462,110.76630896089915,15377.65930272525
216,2018-08-05,1281.6785231877532,110.0,15267.63079693832
217,2018-08-06,1328.6829450329556,108.68276413776773,15295.270105167583
218,2018-08-07,1502.156848123291,108.0,15335.360427541636
219,2018-08-08,1360.7121978119958,109.13710621249444,15262.684964189073
220,2018-08-09,981.1882318598823,111.66397947655445,15111.285541668338
221,2018-08-10,824.6203768318214,113.0,15085.413119330078
222,2018-08-11,967.8478704886247,112.71506448413436,15219.109523732728
223,2018-08-12,1246.9747899159663,111.0,15388.176470588232
224,2018-08-13,1498.1052121995199,108.04563361863927,15468.415675608538
225,2018-08-14,1721.2391373392861,103.85196534005222,15459.82713879364
226,2018-08-15,1894.5707555545814,102.23231439143905,15416.721748223514
227,2018-08-16,1996.2942570647224,107.0,15393.410391978125
228,2018-08-17,2039.0195077484043,114.0,15405.787237921604
229,2018-08-18,2047.6085688240655,105.0,15463.22443026436
230,2018-08-19,1844.8497741858805,112.0,15168.950558592818
231,2018-08-20,2069.7136238071607,117.50648189040291,15056.722357342245
232,2018-08-21,2691.839988130954,118.0494203317658,15185.286575681306
233,2018-08-22,2839.3004557885147,117.0,15287.3741112124
234,2018-08-23,2366.7736248850497,114.92008500775746,15318.440113535922
235,2018-08-24,1274.2594954205606,111.80967535503814,15278.48458265188
236,2018-08-25,-438.24193260495167,107.66877104184206,15167.50751856027
237,2018-08-26,-2770.7306591914894,102.49737206816926,14985.508921261095
238,2018-08-27,-4563.2967748923065,98.63880158597526,14820.845090755052
239,2018-08-28,-4656.030370260667,98.43638274721573,14761.87232704286
240,2018-08-29,-3048.9314452965637,101.89011555189063,14808.590630124509
241,2018-08-30,258.0,109.0,14961.0
242,2018-08-31,3978.999270738377,116.0,15192.610756608934
243,2018-09-01,1997.8058340929808,107.0,15319.845214220604
244,2018-09-02,2012.649042844121,114.0,15211.831175934369
245,2018-09-03,1986.0259048768949,116.88268164123136,15104.65972859845
246,2018-09-04,1643.21276079573,112.0,15020.624211547793
247,2018-09-05,1347.6430791298114,102.0,14956.452546019606
248,2018-09-06,1292.4289987944771,97.83580136941916,15019.48291564394
249,2018-09-07,1508.7708249643808,100.83388316511002,15187.225915005825
250,2018-09-08,1990.7582497721053,108.0,15217.406927985416
251,2018-09-09,2545.064904284412,115.0,15134.888240656335
252,2018-09-10,2149.299908842298,106.0,15216.568824065633
253,2018-09-11,1596.2779232111693,113.0,14989.50959860384
254,2018-09-12,1997.7002734731084,104.0,15144.441203281678
255,2018-09-13,2401.3490264555267,96.83478507127558,15293.994116123202
256,2018-09-14,2615.985556471434,95.681083588684,15348.754133346092
257,2018-09-15,2657.301184426358,99.68733315951702,15318.873909025126
258,2018-09-16,2619.4438357534546,103.74415942752513,15265.269367608933
259,2018-09-17,2518.10483135825,107.0,15198.093163172289
260,2018-09-18,2353.2841712407453,109.45485487694171,15117.345295715197
261,2018-09-19,2124.981855400939,111.10872405835016,15023.02576523765
262,2018-09-20,1853.5948161582025,111.91103084705037,14925.389180162609
263,2018-09-21,1661.5046474287608,111.55831505999203,14885.963191027831
264,2018-09-22,1569.1082815319835,110.0,14915.00240625627
265,2018-09-23,1576.4057184678718,107.23608566707438,15012.506825847931
266,2018-09-24,2190.3757520510485,108.0,15049.671649954422
267,2018-09-25,3545.298814949863,115.0,14938.145487693711
268,2018-09-26,3404.9847402866553,116.08506004170297,14920.648792863894
269,2018-09-27,2374.384138559708,113.0,14975.05214220602
270,2018-09-28,1431.1459814135799,109.51481068734402,15038.77270349478
271,2018-09-29,1987.8917046490424,111.0,15023.492616226074
272,2018-09-30,3996.741841385597,118.0,14848.714858705562
273,2018-10-01,1117.0055776892432,109.0,14641.588047808764
274,2018-10-02,3979.678577939837,116.0,14819.611668185964
275,2018-10-03,1993.3314494074752,107.0,14971.505195989064
276,2018-10-04,1962.1191655801829,114.0,14745.477705345504
277,2018-10-05,1944.2380327425524,113.40437601798958,14614.204331012596
278,2018-10-06,1496.144884220052,103.15501958547767,14638.124362431445
279,2018-10-07,1538.9866939611054,102.0,14645.671443193449
280,2018-10-08,1989.0214385894608,110.0,14599.920256461628
281,2018-10-09,1422.650003899184,108.77104671860259,14450.885257622667
282,2018-10-10,1213.057274119449,108.0,14377.03859111792
283,2018-10-11,2559.110483135825,115.0,14528.904831358252
284,2018-10-12,3080.666727438469,105.18049225159528,14674.566818596177
285,2018-10-13,2821.1766636280768,113.0,14693.262716499545
286,2018-10-14,1819.756426618049,104.0,14637.555150410211
287,2018-10-15,1925.121760096444,111.0,14711.903958207757
288,2018-10-16,504.57085346215786,118.0,14308.0
289,2018-10-17,1990.991066545123,109.0,14689.664357338195
290,2018-10-18,980.2377279102384,116.0,14280.0
291,2018-10-19,2582.774293527803,107.0,14718.04776663628
292,2018-10-20,2011.2979033728352,114.0,14676.37247037375
293,2018-10-21,2725.790701914312,104.72123974475844,14696.864539653605
294,2018-10-22,2078.3257661748016,112.0,14582.776768823309
295,2018-10-23,1449.3001566871665,111.54401184990178,14568.172252269489
296,2018-10-24,1985.4798541476755,110.0,14617.233910665454
297,2018-10-25,3847.5830446672735,117.0,14624.88641750228
298,2018-10-26,3143.2982235269014,118.47054318649344,14476.346380007133
299,2018-10-27,1736.0593619972258,115.0,14303.155894590847
300,2018-10-28,2138.019015468754,109.52231899160746,14255.987623126406
301,2018-10-29,3829.4523007086295,103.31008789795266,14316.019500554881
302,2018-10-30,3692.00991831972,103.99883313885648,14370.319136522754
303,2018-10-31,2075.51891789633,111.0,14388.931895573216
304,2018-11-01,3064.043391066545,112.7682771194166,14354.774293527802
305,2018-11-02,1990.7336371923425,109.0,14497.377939835917
306,2018-11-03,3876.8822242479487,116.0,14547.43354603464
307,2018-11-04,2454.526344576117,107.0,14556.369735642664
308,2018-11-05,2070.3432516530534,114.0,14313.873590042787
309,2018-11-06,1903.1088203225318,117.5293814465657,14172.992876879904
310,2018-11-07,1647.1664128025593,113.15643774959474,14201.019681704001
311,2018-11-08,1506.4567840451864,108.20527517782648,14303.099970311543
312,2018-11-09,1684.920689002461,110.0,14384.37970849896
313,2018-11-10,2146.687804878049,117.0,14436.4216802168
314,2018-11-11,2676.5361948939412,119.9616018811343,14408.602589168295
315,2018-11-12,2639.288240656336,115.0,14379.291704649044
316,2018-11-13,1822.110118505014,105.0,14428.846672743846
317,2018-11-14,1996.1731996353687,113.0,14441.41221513218
318,2018-11-15,942.0699588477364,103.0,14127.792181069955
319,2018-11-16,1702.701230228471,111.0,14312.905682483895
320,2018-11-17,2091.2411424439624,101.0,14192.67353579176
321,2018-11-18,2064.4703075450184,97.308196553861,14135.906819819727
322,2018-11-19,1799.4146640824063,103.25005491267233,14206.572951381237
323,2018-11-20,1911.204933234421,106.098293768546,14240.389836795252
324,2018-11-21,2502.3629018641113,103.73169957016734,14209.977127114937
325,2018-11-22,2782.3954421148587,104.0,14140.18505013674
326,2018-11-23,2118.207474931632,112.0,14042.60036463081
327,2018-11-24,1454.1872931239632,111.21416312712068,13837.642256439265
328,2018-11-25,1382.4920302013422,110.0,13811.870176174494
329,2018-11-26,2101.603099361896,117.0,14157.67839562443
330,2018-11-27,2193.8544715469707,117.4064992604194,14230.495027684417
331,2018-11-28,2079.585232452142,115.0,14128.244849589792
332,2018-11-29,2415.4121392827637,116.02894841526725,14056.281286426665
333,2018-11-30,2282.9037374658164,113.0,14071.921786690978
334,2018-12-01,1082.3429355281212,103.0,14110.006858710563
335,2018-12-02,724.9749999999999,110.0,13609.583333333332
336,2018-12-03,1523.2688215690332,117.51966818759348,13491.625101530477
337,2018-12-04,3006.7739864869636,121.2058344861149,13812.055600638136
338,2018-12-05,2359.033484676504,116.0,13862.964623533864
339,2018-12-06,432.1353965183753,106.0,13624.20696324952
340,2018-12-07,3090.500901622921,113.10358645562012,13635.463434181524
341,2018-12-08,1057.1522842639597,104.0,13682.978680203045
342,2018-12-09,1991.7631722880585,112.0,13614.352962625342
343,2018-12-10,1980.022689540675,102.0,13717.3309352518
344,2018-12-11,2125.4957172897475,106.24455152753643,13795.795344999011
345,2018-12-12,2733.380492251596,117.0,13809.705560619874
346,2018-12-13,3756.7435156430174,119.766811716571,13761.646506595289
347,2018-12-14,3701.1651777575207,115.0,13725.077119416595
348,2018-12-15,1637.0306024096385,105.0,13762.506265060243
349,2018-12-16,953.1681907255127,100.83934267834542,13808.23352043681
350,2018-12-17,1316.987878787879,103.0,13856.76666666667
351,2018-12-18,2046.7724703737465,110.0556061987238,13929.003646308116
352,2018-12-19,3502.0271649954425,118.0,14003.384320875117
353,2018-12-20,1337.9157608695652,109.0,13604.275232919255
354,2018-12-21,900.969712284804,103.43731791860691,13782.259033059214
355,2018-12-22,2120.784682630179,106.0,14124.84796655264
356,2018-12-23,3179.16353691887,113.18049225159528,14054.16864175023
357,2018-12-24,914.5565019875072,104.0,13813.938671209542
358,2018-12-25,890.7103532793932,99.37122767268268,13860.391569935695
359,2018-12-26,1811.533253205128,102.0,13864.545673076926
360,2018-12-27,1976.1046511627903,110.0,13526.370683579986
361,2018-12-28,3897.040169133192,117.0,13438.310077519382
362,2018-12-29,2009.066483167478,107.0,13579.81283082786
363,2018-12-30,3691.461831296333,115.0,13583.267481466635
364,2018-12-31,1601.7198208722743,105.0,13630.732671339563
365,2019-01-01,737.4888579387186,113.0,13540.080779944288
366,2019-01-02,1379.1878511235957,103.0,13687.58426966292
367,2019-01-03,1990.9987237921605,110.00474020054696,13688.918322698268
368,2019-01-04,965.0610932475884,101.0,13495.926045016078
369,2019-01-05,1076.9649411764703,109.0,13403.962352941177
370,2019-01-06,2412.9000911577027,116.0,13752.252689152234
371,2019-01-07,2303.754968094804,106.0,13765.885688240658
372,2019-01-08,3294.8530537830447,113.13400182315408,13763.21257976299
373,2019-01-09,1156.4211229946525,104.0,13457.842245989305
374,2019-01-10,2176.5682771194165,112.0,13801.742023701
375,2019-01-11,1737.1435024322443,102.0,13909.511118832525
376,2019-01-12,1995.456517775752,109.9671832269827,13954.963172288057
377,2019-01-13,3583.754968094805,117.0,13934.75387420237
378,2019-01-14,4382.327356745664,121.12865594389712,13896.360118183555
379,2019-01-15,4024.8305845898676,122.7896763077547,13849.822066811004
380,2019-01-16,3092.4672895101517,120.55585851773499,13824.160356691116
381,2019-01-17,2166.4401093892434,113.0,13848.395624430264
382,2019-01-18,1456.6553369111512,103.0,13900.615086463924
383,2019-01-19,2222.550728179914,107.82325399043644,13849.342041404925
384,2019-01-20,3419.12707383774,118.0,13782.553144940748
385,2019-01-21,3791.47887184283,121.18257681193117,13810.137836323418
386,2019-01-22,3391.6040109389246,116.0,13902.877119416593
387,2019-01-23,2562.8599817684594,106.0,13995.200546946218
388,2019-01-24,2553.3400182315413,113.00474020054696,13918.535824977209
389,2019-01-25,1355.265667574932,104.0,13894.363419618528
390,2019-01-26,2121.5629899726528,112.0,13800.080765724704
391,2019-01-27,2247.186095803306,102.0,13908.816023738873
392,2019-01-28,1994.352597994531,109.78924339106658,13882.624065633549
393,2019-01-29,3957.6731084776666,117.0,13802.988331814042
394,2019-01-30,979.1030135301354,107.0,13530.962792127924
395,2019-01-31,1298.2297891663115,103.60155860811125,13630.193202860533
396,2019-02-01,3090.21257976299,105.0,13879.013491340022
397,2019-02-02,2893.407877197602,104.94548135827525,13954.211856138809
398,2019-02-03,1314.496843846228,104.49605113027197,13886.253113653167
399,2019-02-04,1993.56645396536,110.0,13857.926162260712
400,2019-02-05,3983.7467639015495,118.0,13901.306107566092
401,2019-02-06,388.1923601637108,109.0,13929.236016371076
402,2019-02-07,2446.4796633941087,115.99879783610498,13572.159687437386
403,2019-02-08,2408.8742023701,106.0,13748.2
404,2019-02-09,1017.8424267100976,113.0,13408.306596091204
405,2019-02-10,1082.51119420167,116.85192961097205,13523.30928886706
406,2019-02-11,1992.3695533272569,112.0,13830.521604375574
407,2019-02-12,2500.133319203052,102.0,13893.81220856295
408,2019-02-13,1993.761896080219,109.78924339106658,13871.30902461258
